actual_cost,date,items,quantity,row_id,row_name
3011.41,2021-03-01,24,3228.0,06Q,NHS MID ESSEX
4407.96,2021-03-01,78,5140.0,06T,NHS NORTH EAST ESSEX
368.25,2021-03-01,5,448.0,07G,NHS THURROCK
2252.65,2021-03-01,23,2462.0,07H,NHS WEST ESSEX
2168.15,2021-03-01,24,2580.0,07K,NHS WEST SUFFOLK
3419.21,2021-03-01,43,3961.0,09D,NHS BRIGHTON AND HOVE
5649.14,2021-03-01,67,6082.0,10Q,NHS OXFORDSHIRE
1665.13,2021-03-01,21,1558.0,10R,NHS PORTSMOUTH
5652.21,2021-03-01,57,5951.0,11J,NHS DORSET
3770.29,2021-03-01,48,4318.0,11M,NHS GLOUCESTERSHIRE
4224.17,2021-03-01,39,4816.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
3835.44,2021-03-01,42,3881.0,11X,NHS SOMERSET
2579.57,2021-03-01,36,2867.0,12F,NHS WIRRAL
3502.38,2021-03-01,40,4248.0,13T,NHS NEWCASTLE GATESHEAD
4097.67,2021-03-01,45,4330.0,14L,NHS MANCHESTER
2804.12,2021-03-01,28,3006.0,14Y,NHS BUCKINGHAMSHIRE
3265.69,2021-03-01,37,3403.0,15A,NHS BERKSHIRE WEST
3859.34,2021-03-01,50,4286.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
4680.43,2021-03-01,50,5398.0,15E,NHS BIRMINGHAM AND SOLIHULL
5459.12,2021-03-01,77,5958.0,15F,NHS LEEDS
3893.87,2021-03-01,41,4362.0,15M,NHS DERBY AND DERBYSHIRE
9752.91,2021-03-01,86,10057.0,15N,NHS DEVON
4108.88,2021-03-01,51,4152.0,16C,NHS TEES VALLEY
5657.41,2021-03-01,56,5609.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
12505.9,2021-03-01,131,14381.0,26A,NHS NORFOLK AND WAVENEY
2631.97,2021-03-01,49,2947.0,27D,NHS CHESHIRE
1809.95,2021-03-01,26,2086.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
21259.66,2021-03-01,256,19993.0,36L,NHS SOUTH WEST LONDON
2684.18,2021-03-01,24,2866.0,42D,NHS NORTH YORKSHIRE
2330.6,2021-03-01,19,2560.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5693.86,2021-03-01,59,6301.0,70F,NHS WEST SUSSEX
4034.44,2021-03-01,50,3630.0,71E,NHS LINCOLNSHIRE
20096.52,2021-03-01,224,20275.0,72Q,NHS SOUTH EAST LONDON
3917.22,2021-03-01,48,3710.0,78H,NHS NORTHAMPTONSHIRE
3353.82,2021-03-01,44,3963.0,84H,NHS COUNTY DURHAM
20546.83,2021-03-01,195,21228.0,91Q,NHS KENT AND MEDWAY
7956.12,2021-03-01,98,8116.0,92A,NHS SURREY HEARTLANDS
3712.45,2021-03-01,44,4117.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
23110.81,2021-03-01,254,22038.0,93C,NHS NORTH CENTRAL LONDON
4326.89,2021-03-01,45,4456.0,97R,NHS EAST SUSSEX
2618.27,2021-03-01,37,2826.0,99A,NHS LIVERPOOL
5257.54,2021-03-01,72,5992.0,99C,NHS NORTH TYNESIDE
2321.15,2021-03-01,20,2824.0,99E,NHS BASILDON AND BRENTWOOD
1040.24,2021-03-01,18,1130.0,99F,NHS CASTLE POINT AND ROCHFORD
1728.44,2021-03-01,15,1862.0,99G,NHS SOUTHEND
14651.08,2021-03-01,144,16120.0,A3A8R,NHS NORTH EAST LONDON
5262.27,2021-03-01,62,5679.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5286.44,2021-03-01,52,6036.0,D2P2L,NHS BLACK COUNTRY
6510.75,2021-03-01,59,6074.0,D4U1Y,NHS FRIMLEY
